CounterpartyId,CounterpartyType,Country_CD,RiskRating,Status,CREATED_TS
CP000362,CORP,C32364,LOW,ACTIVE,2025-10-01 02:24:08
CP000363,FUND,C27817,MEDIUM,ACTIVE,2023-11-19 03:18:33
CP000364,BANK,C04497,MEDIUM,ACTIVE,2022-09-09 18:19:46
CP000365,BANK,C28800,LOW,ACTIVE,2022-08-29 14:14:48
CP000366,FUND,C04182,HIGH,ACTIVE,2023-10-12 17:39:58
CP000367,FUND,C24427,HIGH,ACTIVE,2023-04-28 11:13:16
CP000368,FUND,C18892,HIGH,ACTIVE,2026-01-21 08:50:29
CP000369,FUND,C33667,LOW,ACTIVE,2020-02-16 21:47:35
CP000370,FUND,C37093,HIGH,ACTIVE,2022-07-04 00:22:06
CP000371,BANK,C37832,HIGH,ACTIVE,2023-10-24 05:51:54
CP000372,CORP,C32740,HIGH,ACTIVE,2022-10-26 07:33:32
CP000373,FUND,C10925,MEDIUM,ACTIVE,2021-02-03 16:20:47
CP000374,FUND,C39070,HIGH,ACTIVE,2024-02-18 10:15:18
CP000375,FUND,C42049,MEDIUM,ACTIVE,2022-09-19 14:54:50
CP000376,FUND,C04456,MEDIUM,ACTIVE,2023-02-06 06:36:32
CP000377,CORP,C18685,LOW,ACTIVE,2023-06-11 10:21:27
CP000378,CORP,C32148,HIGH,ACTIVE,2022-12-05 01:37:35
CP000379,BANK,C14199,HIGH,ACTIVE,2025-03-19 05:41:13
CP000380,FUND,C29844,HIGH,ACTIVE,2025-09-06 04:13:09
CP000381,FUND,C15667,HIGH,ACTIVE,2023-02-22 02:14:08
CP000382,BANK,C49443,HIGH,ACTIVE,2020-10-07 11:04:04
CP000383,BANK,C36678,HIGH,ACTIVE,2024-11-29 08:49:57
CP000384,FUND,C27748,HIGH,ACTIVE,2023-04-17 10:43:31
CP000385,CORP,C02376,HIGH,ACTIVE,2021-04-01 21:07:40
CP000386,BANK,C30735,HIGH,ACTIVE,2023-11-20 12:47:09
CP000387,FUND,C48086,HIGH,ACTIVE,2023-11-03 19:55:41
CP000388,FUND,C42711,MEDIUM,ACTIVE,2026-02-06 20:36:18
CP000389,FUND,C26605,MEDIUM,ACTIVE,2020-12-02 22:21:02
CP000390,BANK,C07895,MEDIUM,ACTIVE,2021-10-14 17:43:10
CP000391,BANK,C07049,MEDIUM,ACTIVE,2020-06-29 19:40:52
CP000392,BANK,C07206,LOW,ACTIVE,2021-07-19 12:49:19
CP000393,FUND,C35311,LOW,ACTIVE,2025-01-28 00:02:21
CP000394,BANK,C22557,HIGH,ACTIVE,2020-11-24 12:40:54
CP000395,FUND,C24743,HIGH,ACTIVE,2025-12-16 02:24:05
CP000396,CORP,C08096,HIGH,ACTIVE,2023-06-20 03:18:19
CP000397,CORP,C08070,HIGH,ACTIVE,2025-03-26 20:06:21
CP000398,CORP,C11754,LOW,ACTIVE,2021-10-11 18:54:02
CP000399,BANK,C39291,LOW,ACTIVE,2023-03-25 16:38:39
CP000400,FUND,C23987,HIGH,ACTIVE,2025-03-05 10:50:16
CP000401,BANK,C44743,LOW,ACTIVE,2024-08-10 09:45:35
CP000402,CORP,C42447,HIGH,ACTIVE,2024-06-30 04:01:45
CP000403,FUND,C11184,MEDIUM,ACTIVE,2024-02-07 00:30:54
CP000404,CORP,C47995,LOW,ACTIVE,2025-12-31 00:19:21
CP000405,FUND,C03092,MEDIUM,ACTIVE,2020-05-24 22:43:28
CP000406,BANK,C17262,HIGH,ACTIVE,2023-09-06 03:42:56
CP000407,FUND,C24922,LOW,ACTIVE,2021-03-22 05:00:10
CP000408,CORP,C04386,MEDIUM,ACTIVE,2020-05-08 10:45:54
CP000409,FUND,C34427,MEDIUM,ACTIVE,2026-02-15 09:20:11
CP000410,FUND,C44672,LOW,ACTIVE,2021-07-10 13:29:51
CP000411,CORP,C19855,HIGH,ACTIVE,2025-08-04 02:15:48
CP000412,CORP,C34334,LOW,ACTIVE,2023-06-23 15:40:11
CP000413,CORP,C20197,LOW,ACTIVE,2025-11-19 05:50:33
CP000414,CORP,C22033,LOW,ACTIVE,2022-07-28 19:55:42
CP000415,FUND,C31012,LOW,ACTIVE,2024-05-30 10:40:42
CP000416,FUND,C29488,MEDIUM,ACTIVE,2022-10-22 17:49:44
CP000417,CORP,C14614,HIGH,ACTIVE,2025-10-06 06:43:12
CP000418,FUND,C05650,HIGH,ACTIVE,2025-08-03 02:32:45
CP000419,CORP,C30064,MEDIUM,ACTIVE,2021-08-30 13:39:03
CP000420,FUND,C27126,LOW,ACTIVE,2020-08-22 05:27:45
CP000421,BANK,C02857,LOW,ACTIVE,2024-06-02 04:55:28
CP000422,FUND,C30598,MEDIUM,ACTIVE,2025-12-13 04:57:53
CP000423,CORP,C19165,HIGH,ACTIVE,2023-10-24 01:29:07
CP000424,BANK,C43818,MEDIUM,ACTIVE,2021-06-08 23:12:41
CP000425,BANK,C35025,MEDIUM,ACTIVE,2024-04-06 03:21:38
CP000426,CORP,C15813,MEDIUM,ACTIVE,2021-06-05 22:39:51
CP000427,CORP,C39371,LOW,ACTIVE,2022-05-23 09:03:38
CP000428,FUND,C08970,LOW,ACTIVE,2024-03-03 02:48:28
CP000429,FUND,C02689,LOW,ACTIVE,2020-08-18 11:29:20
CP000430,BANK,C36955,HIGH,ACTIVE,2020-04-25 04:13:13
CP000431,FUND,C46038,LOW,ACTIVE,2024-01-30 07:41:31
CP000432,FUND,C06988,LOW,ACTIVE,2024-08-27 13:17:57
CP000433,FUND,C07019,LOW,ACTIVE,2023-02-20 03:37:41
CP000434,BANK,C44499,HIGH,ACTIVE,2021-03-28 18:54:43
CP000435,FUND,C05143,LOW,ACTIVE,2022-11-13 21:09:27
CP000436,FUND,C31642,MEDIUM,ACTIVE,2020-10-20 17:45:29
CP000437,CORP,C11406,MEDIUM,ACTIVE,2025-03-02 01:49:43
CP000438,BANK,C18644,MEDIUM,ACTIVE,2021-05-17 02:12:42
CP000439,CORP,C39014,LOW,ACTIVE,2023-04-09 02:20:31
CP000440,BANK,C35329,LOW,ACTIVE,2021-02-08 03:34:47
CP000441,CORP,C40073,LOW,ACTIVE,2024-04-04 10:48:02
CP000442,CORP,C23249,HIGH,ACTIVE,2023-07-08 10:44:31
CP000443,CORP,C32228,LOW,ACTIVE,2022-09-23 00:26:55
CP000444,CORP,C42871,MEDIUM,ACTIVE,2022-08-20 08:20:39
CP000445,FUND,C37451,MEDIUM,ACTIVE,2023-11-04 02:17:41
CP000446,FUND,C35831,LOW,ACTIVE,2024-02-15 02:11:27
CP000447,FUND,C44988,MEDIUM,ACTIVE,2023-07-25 14:57:08
CP000448,CORP,C27409,LOW,ACTIVE,2025-02-19 04:16:29
CP000449,BANK,C02164,MEDIUM,ACTIVE,2020-04-19 23:08:15
CP000450,BANK,C24940,HIGH,ACTIVE,2025-12-22 19:12:03
CP000451,CORP,C00706,MEDIUM,ACTIVE,2025-05-03 03:24:35
CP000452,CORP,C30995,LOW,ACTIVE,2022-08-12 11:18:12
CP000453,FUND,C27938,MEDIUM,ACTIVE,2021-05-02 19:11:46
CP000454,CORP,C49245,HIGH,ACTIVE,2025-05-08 22:33:16
CP000455,FUND,C11074,MEDIUM,ACTIVE,2024-07-10 07:45:21
CP000456,FUND,C09361,LOW,ACTIVE,2020-10-27 13:55:21
CP000457,CORP,C08674,HIGH,ACTIVE,2021-11-19 06:47:46
CP000458,BANK,C07483,MEDIUM,ACTIVE,2020-09-06 22:27:49
CP000459,BANK,C25609,MEDIUM,ACTIVE,2022-08-03 23:39:56
CP000460,CORP,C16426,LOW,ACTIVE,2022-11-24 04:23:46
CP000461,FUND,C02663,MEDIUM,ACTIVE,2021-01-01 00:37:22
CP000462,FUND,C29511,MEDIUM,ACTIVE,2021-04-07 09:36:17
CP000463,BANK,C38697,LOW,ACTIVE,2025-07-11 06:37:45
CP000464,FUND,C34676,MEDIUM,ACTIVE,2020-10-15 18:54:50
CP000465,BANK,C29467,HIGH,ACTIVE,2025-01-29 04:46:38
CP000466,CORP,C32908,LOW,ACTIVE,2021-04-30 08:31:40
CP000467,CORP,C42470,HIGH,ACTIVE,2025-01-23 01:50:37
CP000468,FUND,C15378,HIGH,ACTIVE,2021-01-07 15:06:21
CP000469,CORP,C00365,HIGH,ACTIVE,2020-03-01 13:54:41
CP000470,CORP,C07206,LOW,ACTIVE,2021-10-12 20:36:39
CP000471,FUND,C20916,MEDIUM,ACTIVE,2024-12-16 23:20:17
CP000472,FUND,C40816,MEDIUM,ACTIVE,2023-01-27 06:41:02
CP000473,BANK,C01102,LOW,ACTIVE,2022-03-22 06:58:09
CP000474,CORP,C06074,LOW,ACTIVE,2020-01-11 05:07:54
CP000475,CORP,C49418,HIGH,ACTIVE,2020-10-21 01:54:13
CP000476,FUND,C13408,MEDIUM,ACTIVE,2021-05-03 00:52:03
CP000477,CORP,C49355,MEDIUM,ACTIVE,2024-03-14 09:34:55
CP000478,BANK,C24975,HIGH,ACTIVE,2022-10-19 15:16:07
CP000479,BANK,C09088,MEDIUM,ACTIVE,2024-12-18 12:54:04
CP000480,FUND,C12693,LOW,ACTIVE,2023-08-03 05:02:38
CP000481,CORP,C23760,HIGH,ACTIVE,2020-12-25 14:51:13
CP000482,BANK,C18066,HIGH,ACTIVE,2023-08-27 16:35:18
CP000483,CORP,C28790,LOW,ACTIVE,2023-06-06 11:28:25
CP000484,FUND,C03391,LOW,ACTIVE,2020-07-24 09:55:47
CP000485,FUND,C33345,LOW,ACTIVE,2024-10-31 12:37:36
CP000486,CORP,C47614,LOW,ACTIVE,2020-03-05 18:00:01
CP000487,BANK,C05030,HIGH,ACTIVE,2020-06-13 03:02:57
CP000488,FUND,C44436,LOW,ACTIVE,2020-05-09 22:40:34
CP000489,CORP,C14124,MEDIUM,ACTIVE,2024-10-29 11:44:06
CP000490,CORP,C23232,LOW,ACTIVE,2023-10-18 17:24:38
CP000491,BANK,C30742,LOW,ACTIVE,2021-08-19 07:24:46
CP000492,FUND,C47997,LOW,ACTIVE,2023-08-02 00:54:50
CP000493,CORP,C18345,HIGH,ACTIVE,2020-01-31 13:46:58
CP000494,FUND,C42067,HIGH,ACTIVE,2021-06-12 04:24:00
CP000495,FUND,C18472,LOW,ACTIVE,2024-04-10 09:52:55
CP000496,FUND,C46710,HIGH,ACTIVE,2022-01-04 07:40:52
CP000497,CORP,C02615,MEDIUM,ACTIVE,2020-03-03 15:29:12
CP000498,CORP,C08397,MEDIUM,ACTIVE,2023-06-15 23:18:22
CP000499,BANK,C30085,MEDIUM,ACTIVE,2022-07-25 09:07:10
CP000500,BANK,C39275,MEDIUM,ACTIVE,2022-09-10 21:02:52
CP000501,FUND,C44697,HIGH,ACTIVE,2025-03-31 13:03:32
CP000502,CORP,C36558,MEDIUM,ACTIVE,2020-08-07 01:39:21
CP000503,FUND,C48897,HIGH,ACTIVE,2025-06-13 06:06:20
CP000504,CORP,C15106,HIGH,ACTIVE,2020-01-16 22:24:33
CP000505,CORP,C03586,LOW,ACTIVE,2024-01-14 11:59:41
CP000506,FUND,C39580,LOW,ACTIVE,2021-07-28 03:16:44
CP000507,BANK,C11285,MEDIUM,ACTIVE,2020-07-04 12:47:47
CP000508,CORP,C27192,LOW,ACTIVE,2021-05-29 17:51:28
CP000509,FUND,C46270,MEDIUM,ACTIVE,2023-03-19 03:10:10
CP000510,BANK,C41547,MEDIUM,ACTIVE,2021-11-16 12:18:52
CP000511,BANK,C47055,LOW,ACTIVE,2023-04-19 08:08:06
CP000512,CORP,C09900,LOW,ACTIVE,2022-06-11 11:51:22
CP000513,FUND,C26783,MEDIUM,ACTIVE,2024-06-24 22:40:58
CP000514,BANK,C14467,HIGH,ACTIVE,2020-09-16 14:06:05
CP000515,CORP,C21253,LOW,ACTIVE,2021-02-15 01:28:10
CP000516,FUND,C17784,HIGH,ACTIVE,2025-01-30 17:16:21
CP000517,CORP,C05988,HIGH,ACTIVE,2021-12-19 10:11:30
CP000518,FUND,C24613,LOW,ACTIVE,2020-09-25 02:38:46
CP000519,CORP,C39573,MEDIUM,ACTIVE,2024-07-23 04:07:43
CP000520,CORP,C01555,HIGH,ACTIVE,2024-08-19 22:17:14
CP000521,FUND,C12807,MEDIUM,ACTIVE,2025-09-11 13:27:00
CP000522,CORP,C42266,LOW,ACTIVE,2025-05-23 15:26:11
CP000523,FUND,C47767,LOW,ACTIVE,2023-10-01 01:35:58
CP000524,BANK,C25178,LOW,ACTIVE,2022-05-17 04:14:01
CP000525,BANK,C29267,HIGH,ACTIVE,2025-12-23 08:25:46
CP000526,CORP,C36969,HIGH,ACTIVE,2021-12-22 19:22:09
CP000527,FUND,C25289,MEDIUM,ACTIVE,2025-04-24 15:48:49
CP000528,BANK,C11252,LOW,ACTIVE,2022-07-23 17:47:57
CP000529,FUND,C24403,LOW,ACTIVE,2020-07-11 03:28:00
CP000530,BANK,C22218,LOW,ACTIVE,2025-03-02 12:10:16
CP000531,FUND,C25152,MEDIUM,ACTIVE,2024-10-09 18:42:44
CP000532,FUND,C32241,MEDIUM,ACTIVE,2021-07-31 00:28:26
CP000533,BANK,C40152,LOW,ACTIVE,2020-08-12 20:07:38
CP000534,BANK,C03147,HIGH,ACTIVE,2023-02-14 15:07:02
CP000535,CORP,C02441,HIGH,ACTIVE,2021-05-20 21:04:14
CP000536,FUND,C02640,LOW,ACTIVE,2024-02-02 16:20:42
CP000537,CORP,C37317,HIGH,ACTIVE,2022-05-02 12:39:44
CP000538,BANK,C28045,LOW,ACTIVE,2024-09-28 04:11:02
CP000539,BANK,C41789,LOW,ACTIVE,2022-05-30 13:08:37
CP000540,FUND,C04305,LOW,ACTIVE,2024-09-28 02:40:08
CP000541,FUND,C47586,LOW,ACTIVE,2026-02-08 09:20:24
CP000542,BANK,C42073,LOW,ACTIVE,2020-01-21 03:33:21
CP000543,CORP,C13894,MEDIUM,ACTIVE,2021-07-26 10:22:11
CP000544,FUND,C31209,MEDIUM,ACTIVE,2023-11-25 08:37:02
CP000545,FUND,C31883,HIGH,ACTIVE,2022-07-13 20:45:54
CP000546,CORP,C44359,LOW,ACTIVE,2024-02-20 00:18:29
CP000547,BANK,C06796,LOW,ACTIVE,2020-10-30 06:57:57
CP000548,BANK,C27479,HIGH,ACTIVE,2024-09-27 00:07:38
CP000549,BANK,C39863,HIGH,ACTIVE,2024-07-24 16:42:05
CP000550,BANK,C07070,HIGH,ACTIVE,2021-08-21 19:02:21
CP000551,CORP,C47299,MEDIUM,ACTIVE,2022-01-25 09:17:17
CP000552,BANK,C11533,HIGH,ACTIVE,2020-09-25 02:01:34
CP000553,FUND,C13558,MEDIUM,ACTIVE,2020-12-11 07:49:03
CP000554,FUND,C43623,MEDIUM,ACTIVE,2022-11-02 22:50:39
CP000555,FUND,C00383,MEDIUM,ACTIVE,2026-03-11 18:16:44
CP000556,CORP,C21826,MEDIUM,ACTIVE,2021-05-28 08:15:23
CP000557,CORP,C38820,MEDIUM,ACTIVE,2020-09-17 08:14:29
CP000558,FUND,C25536,MEDIUM,ACTIVE,2020-01-28 03:52:24
CP000559,BANK,C03806,LOW,ACTIVE,2024-05-17 04:00:54
CP000560,BANK,C20060,MEDIUM,ACTIVE,2023-11-01 18:27:17
CP000561,BANK,C43204,HIGH,ACTIVE,2023-01-17 05:46:38
CP000562,BANK,C26622,MEDIUM,ACTIVE,2021-11-15 09:25:23
CP000563,FUND,C42252,HIGH,ACTIVE,2020-08-29 20:54:09
CP000564,BANK,C14726,LOW,ACTIVE,2024-11-05 23:24:46
CP000565,CORP,C36537,HIGH,ACTIVE,2025-11-13 01:36:28
CP000566,BANK,C16950,LOW,ACTIVE,2026-01-08 14:11:44
CP000567,BANK,C08789,MEDIUM,ACTIVE,2025-06-21 19:22:15
CP000568,FUND,C45673,MEDIUM,ACTIVE,2025-09-10 05:07:30
CP000569,BANK,C25207,LOW,ACTIVE,2023-07-15 12:10:17
CP000570,FUND,C43051,HIGH,ACTIVE,2024-10-12 07:36:36
CP000571,FUND,C12298,HIGH,ACTIVE,2025-12-21 16:13:16
CP000572,BANK,C23048,LOW,ACTIVE,2025-03-25 18:48:48
CP000573,FUND,C02423,LOW,ACTIVE,2024-12-11 06:24:32
CP000574,CORP,C05163,MEDIUM,ACTIVE,2024-05-22 14:10:41
CP000575,FUND,C39290,LOW,ACTIVE,2020-06-30 17:37:55
CP000576,FUND,C13510,MEDIUM,ACTIVE,2024-03-14 13:31:55
CP000577,BANK,C00159,HIGH,ACTIVE,2025-12-17 08:49:12
CP000578,BANK,C46868,HIGH,ACTIVE,2021-10-31 16:43:57
CP000579,FUND,C47046,MEDIUM,ACTIVE,2025-04-23 17:13:38
CP000580,CORP,C08028,HIGH,ACTIVE,2022-08-07 10:49:37
CP000581,CORP,C46679,MEDIUM,ACTIVE,2022-08-03 09:02:10
CP000582,FUND,C34985,MEDIUM,ACTIVE,2022-05-06 09:00:35
CP000583,FUND,C30999,LOW,ACTIVE,2022-01-15 06:37:19
CP000584,FUND,C31608,LOW,ACTIVE,2025-02-26 11:23:20
CP000585,FUND,C03738,LOW,ACTIVE,2026-03-04 19:09:36
CP000586,BANK,C31238,MEDIUM,ACTIVE,2024-09-24 08:36:10
CP000587,FUND,C16090,MEDIUM,ACTIVE,2025-07-28 23:50:04
CP000588,FUND,C05257,LOW,ACTIVE,2020-03-25 01:50:17
CP000589,CORP,C24168,LOW,ACTIVE,2026-02-09 17:57:25
CP000590,FUND,C27513,MEDIUM,ACTIVE,2024-04-02 17:58:09
CP000591,FUND,C42114,LOW,ACTIVE,2024-12-24 13:21:08
CP000592,FUND,C33226,MEDIUM,ACTIVE,2020-04-03 08:45:30
CP000593,FUND,C27678,HIGH,ACTIVE,2021-03-31 16:15:00
CP000594,FUND,C47657,MEDIUM,ACTIVE,2026-01-12 17:59:16
CP000595,CORP,C39469,HIGH,ACTIVE,2026-03-14 14:40:21
CP000596,BANK,C08195,HIGH,ACTIVE,2025-08-08 13:21:45
CP000597,BANK,C25921,MEDIUM,ACTIVE,2021-07-05 20:06:08
CP000598,CORP,C31316,HIGH,ACTIVE,2022-03-17 19:04:42
CP000599,FUND,C28462,LOW,ACTIVE,2023-10-23 16:33:21
CP000600,CORP,C10419,LOW,ACTIVE,2020-08-11 23:24:37
CP000601,FUND,C17111,LOW,ACTIVE,2024-04-22 01:01:38
CP000602,BANK,C08834,HIGH,ACTIVE,2022-12-08 06:06:17
CP000603,BANK,C21686,MEDIUM,ACTIVE,2023-10-15 13:51:26
CP000604,BANK,C37933,MEDIUM,ACTIVE,2023-06-12 11:59:38
CP000605,FUND,C34889,MEDIUM,ACTIVE,2020-02-12 14:02:50
CP000606,FUND,C16841,LOW,ACTIVE,2022-10-19 15:49:52
CP000607,CORP,C03532,MEDIUM,ACTIVE,2024-02-15 05:56:23
CP000608,FUND,C48083,LOW,ACTIVE,2022-08-04 08:44:31
CP000609,FUND,C44269,LOW,ACTIVE,2022-08-23 17:53:29
CP000610,BANK,C08250,LOW,ACTIVE,2022-03-12 07:15:05
CP000611,FUND,C36670,LOW,ACTIVE,2022-07-12 20:18:30
CP000612,CORP,C05986,MEDIUM,ACTIVE,2022-06-23 23:03:06
CP000613,CORP,C24602,LOW,ACTIVE,2025-03-10 18:53:57
CP000614,BANK,C24825,LOW,ACTIVE,2022-02-01 20:26:41
CP000615,FUND,C31678,HIGH,ACTIVE,2020-02-14 13:46:33
CP000616,BANK,C14786,MEDIUM,ACTIVE,2024-07-23 19:13:21
CP000617,BANK,C12758,MEDIUM,ACTIVE,2020-06-08 11:17:08
CP000618,CORP,C40660,LOW,ACTIVE,2022-10-26 04:28:08
CP000619,BANK,C48158,LOW,ACTIVE,2025-09-13 10:28:21
CP000620,BANK,C09708,HIGH,ACTIVE,2022-12-03 08:54:42
CP000621,CORP,C37460,LOW,ACTIVE,2025-12-06 00:47:00
CP000622,BANK,C49403,LOW,ACTIVE,2024-06-23 20:49:43
CP000623,BANK,C01131,HIGH,ACTIVE,2022-06-17 21:12:47
CP000624,FUND,C32502,MEDIUM,ACTIVE,2025-03-30 23:45:31
CP000625,FUND,C19271,MEDIUM,ACTIVE,2024-12-07 09:33:27
CP000626,FUND,C47387,LOW,ACTIVE,2021-10-11 21:48:19
CP000627,FUND,C34837,HIGH,ACTIVE,2021-07-04 10:48:05
CP000628,CORP,C25710,LOW,ACTIVE,2023-11-04 12:27:45
CP000629,CORP,C20167,MEDIUM,ACTIVE,2022-11-03 00:49:06
CP000630,FUND,C11230,MEDIUM,ACTIVE,2023-04-18 01:48:26
CP000631,BANK,C29622,HIGH,ACTIVE,2025-07-30 16:24:34
CP000632,BANK,C19153,HIGH,ACTIVE,2021-12-09 00:08:13
CP000633,BANK,C32889,LOW,ACTIVE,2021-10-17 11:00:34
CP000634,FUND,C02662,HIGH,ACTIVE,2023-12-03 12:04:54
CP000635,BANK,C27038,MEDIUM,ACTIVE,2022-02-15 04:32:56
CP000636,CORP,C07741,MEDIUM,ACTIVE,2026-02-12 10:40:02
CP000637,FUND,C28135,MEDIUM,ACTIVE,2022-02-03 01:56:12
CP000638,FUND,C42978,MEDIUM,ACTIVE,2023-11-06 13:12:44
CP000639,BANK,C09644,HIGH,ACTIVE,2022-11-16 05:57:47
CP000640,FUND,C44516,HIGH,ACTIVE,2026-03-19 21:32:51
CP000641,BANK,C13073,MEDIUM,ACTIVE,2021-07-16 03:48:30
CP000642,FUND,C25628,LOW,ACTIVE,2020-03-09 15:40:58
CP000643,BANK,C43620,MEDIUM,ACTIVE,2020-12-11 12:53:56
CP000644,BANK,C09417,LOW,ACTIVE,2026-01-14 11:11:03
CP000645,BANK,C32836,MEDIUM,ACTIVE,2025-04-12 01:13:04
CP000646,BANK,C37223,LOW,ACTIVE,2020-05-13 04:29:29
CP000647,BANK,C31712,MEDIUM,ACTIVE,2020-11-05 12:56:33
CP000648,CORP,C16942,HIGH,ACTIVE,2023-06-30 06:44:52
CP000649,CORP,C08895,HIGH,ACTIVE,2020-02-28 23:25:54
CP000650,BANK,C13657,MEDIUM,ACTIVE,2025-01-19 22:17:29
CP000651,CORP,C46149,MEDIUM,ACTIVE,2025-08-17 09:02:35
CP000652,BANK,C42534,MEDIUM,ACTIVE,2022-02-03 21:32:18
CP000653,BANK,C42499,MEDIUM,ACTIVE,2021-10-21 06:32:56
CP000654,CORP,C41953,MEDIUM,ACTIVE,2022-02-23 17:06:42
CP000655,CORP,C36527,LOW,ACTIVE,2025-09-11 03:55:01
CP000656,BANK,C11583,HIGH,ACTIVE,2022-03-20 15:52:44
CP000657,CORP,C18681,MEDIUM,ACTIVE,2025-10-10 19:16:33
CP000658,FUND,C23875,HIGH,ACTIVE,2022-03-04 13:19:30
CP000659,CORP,C41528,MEDIUM,ACTIVE,2021-12-17 11:18:38
CP000660,BANK,C30590,HIGH,ACTIVE,2021-01-07 21:34:26
CP000661,FUND,C19457,HIGH,ACTIVE,2021-04-16 01:43:14
CP000662,CORP,C28118,MEDIUM,ACTIVE,2026-02-06 08:21:57
CP000663,CORP,C43731,HIGH,ACTIVE,2024-07-21 22:12:19
CP000664,CORP,C39450,LOW,ACTIVE,2021-06-06 19:00:57
CP000665,CORP,C45580,MEDIUM,ACTIVE,2025-10-15 07:17:59
CP000666,CORP,C25826,MEDIUM,ACTIVE,2021-08-09 05:36:07
CP000667,BANK,C03432,MEDIUM,ACTIVE,2024-12-20 03:37:37
CP000668,CORP,C25226,HIGH,ACTIVE,2025-04-15 17:30:30
CP000669,FUND,C48930,MEDIUM,ACTIVE,2023-04-15 02:19:48
CP000670,CORP,C35657,MEDIUM,ACTIVE,2022-09-04 19:52:41
CP000671,CORP,C01832,LOW,ACTIVE,2024-04-01 04:51:55
CP000672,BANK,C19642,MEDIUM,ACTIVE,2023-11-23 06:07:51
CP000673,BANK,C43269,LOW,ACTIVE,2023-06-26 16:29:24
CP000674,FUND,C44774,LOW,ACTIVE,2022-10-30 13:54:29
CP000675,BANK,C49684,MEDIUM,ACTIVE,2024-07-04 16:01:14
CP000676,FUND,C06797,LOW,ACTIVE,2024-12-26 02:51:51
CP000677,CORP,C46634,LOW,ACTIVE,2023-03-31 07:47:54
CP000678,BANK,C32049,LOW,ACTIVE,2024-04-18 20:59:49
CP000679,CORP,C15334,HIGH,ACTIVE,2023-10-06 22:58:17
CP000680,CORP,C26924,MEDIUM,ACTIVE,2022-03-06 05:18:16
CP000681,BANK,C44897,LOW,ACTIVE,2022-10-17 05:19:03
CP000682,BANK,C27430,MEDIUM,ACTIVE,2025-09-21 13:47:04
CP000683,BANK,C01213,LOW,ACTIVE,2020-08-15 11:59:26
CP000684,CORP,C20361,HIGH,ACTIVE,2023-03-13 11:16:36
CP000685,BANK,C17317,HIGH,ACTIVE,2022-03-25 15:49:16
CP000686,FUND,C30204,MEDIUM,ACTIVE,2025-12-12 21:15:35
CP000687,FUND,C46168,HIGH,ACTIVE,2022-11-04 08:29:15
CP000688,BANK,C42611,HIGH,ACTIVE,2023-01-01 17:54:14
CP000689,FUND,C47371,MEDIUM,ACTIVE,2025-10-16 12:20:00
CP000690,BANK,C25280,MEDIUM,ACTIVE,2021-08-08 06:03:43
CP000691,CORP,C02777,LOW,ACTIVE,2022-05-16 23:25:32
CP000692,FUND,C05795,MEDIUM,ACTIVE,2022-12-12 09:31:18
CP000693,FUND,C37388,LOW,ACTIVE,2021-03-31 22:31:25
CP000694,FUND,C41572,MEDIUM,ACTIVE,2024-07-16 19:43:57
CP000695,FUND,C49910,LOW,ACTIVE,2025-01-22 10:15:54
CP000696,FUND,C29495,HIGH,ACTIVE,2025-02-12 23:44:25
CP000697,CORP,C34970,HIGH,ACTIVE,2025-08-25 12:53:45
CP000698,FUND,C14418,LOW,ACTIVE,2024-12-21 08:39:12
CP000699,BANK,C15924,LOW,ACTIVE,2026-02-09 20:23:02
CP000700,FUND,C26507,MEDIUM,ACTIVE,2025-07-21 01:55:35
CP000701,BANK,C42811,HIGH,ACTIVE,2024-08-18 10:19:08
CP000702,BANK,C20823,MEDIUM,ACTIVE,2024-10-19 21:15:51
CP000703,CORP,C10598,LOW,ACTIVE,2026-01-27 18:42:44
CP000704,FUND,C11069,LOW,ACTIVE,2022-07-07 18:53:09
CP000705,CORP,C22293,LOW,ACTIVE,2024-10-24 08:13:19
CP000706,FUND,C21406,HIGH,ACTIVE,2023-02-25 04:18:49
CP000707,FUND,C23378,MEDIUM,ACTIVE,2020-12-22 01:29:30
CP000708,CORP,C44428,HIGH,ACTIVE,2021-01-03 17:21:08
CP000709,CORP,C11503,MEDIUM,ACTIVE,2025-04-25 08:45:32
CP000710,BANK,C07921,LOW,ACTIVE,2021-11-22 09:58:03
CP000711,BANK,C44065,LOW,ACTIVE,2024-09-29 16:18:26
CP000712,BANK,C07841,MEDIUM,ACTIVE,2023-07-06 04:55:13
CP000713,CORP,C22758,HIGH,ACTIVE,2025-11-28 12:42:07
CP000714,FUND,C20122,LOW,ACTIVE,2020-02-14 20:23:19
CP000715,BANK,C32608,HIGH,ACTIVE,2023-07-15 00:00:06
CP000716,CORP,C03011,HIGH,ACTIVE,2026-01-20 23:27:31
CP000717,BANK,C02523,MEDIUM,ACTIVE,2024-06-28 16:17:15
CP000718,FUND,C46150,MEDIUM,ACTIVE,2020-03-22 17:26:43
CP000719,CORP,C27225,MEDIUM,ACTIVE,2022-04-02 07:36:16
CP000720,CORP,C14105,HIGH,ACTIVE,2020-10-23 16:02:43
CP000721,FUND,C20401,LOW,ACTIVE,2024-08-01 10:32:40
CP000722,CORP,C13688,MEDIUM,ACTIVE,2024-11-18 12:11:19
CP000723,CORP,C18708,HIGH,ACTIVE,2024-10-12 13:09:27
CP000724,CORP,C38544,MEDIUM,ACTIVE,2022-03-11 14:52:43
