COUNTRY_CD,COUNTRY_NAME,REGION,IS_ACTIVE
C00809,Country_C00809,EMEA,Y
C00810,Country_C00810,,Y
C00811,Country_C00811,EMEA,Y
C00812,Country_C00812,EMEA,Y
C00813,Country_C00813,APAC,Y
C00814,Country_C00814,,Y
C00815,Country_C00815,,Y
C00816,Country_C00816,APAC,Y
C00817,Country_C00817,APAC,Y
C00818,Country_C00818,APAC,Y
C00819,Country_C00819,APAC,Y
C00820,Country_C00820,,Y
C00821,Country_C00821,,Y
C00822,Country_C00822,EMEA,Y
C00823,Country_C00823,EMEA,Y
C00824,Country_C00824,APAC,Y
C00825,Country_C00825,APAC,Y
C00826,Country_C00826,APAC,Y
C00827,Country_C00827,EMEA,Y
C00828,Country_C00828,EMEA,Y
C00829,Country_C00829,EMEA,Y
C00830,Country_C00830,EMEA,Y
C00831,Country_C00831,EMEA,Y
C00832,Country_C00832,EMEA,Y
C00833,Country_C00833,EMEA,Y
C00834,Country_C00834,APAC,Y
C00835,Country_C00835,APAC,Y
C00836,Country_C00836,APAC,Y
C00837,Country_C00837,APAC,Y
C00838,Country_C00838,EMEA,Y
C00839,Country_C00839,,Y
C00840,Country_C00840,EMEA,Y
C00841,Country_C00841,,Y
C00842,Country_C00842,APAC,Y
C00843,Country_C00843,EMEA,Y
C00844,Country_C00844,APAC,Y
C00845,Country_C00845,EMEA,Y
C00846,Country_C00846,APAC,Y
C00847,Country_C00847,,Y
C00848,Country_C00848,,Y
C00849,Country_C00849,,Y
C00850,Country_C00850,EMEA,Y
C00851,Country_C00851,,Y
C00852,Country_C00852,EMEA,Y
C00853,Country_C00853,,Y
C00854,Country_C00854,,Y
C00855,Country_C00855,EMEA,Y
C00856,Country_C00856,EMEA,Y
C00857,Country_C00857,,Y
C00858,Country_C00858,EMEA,Y
C00859,Country_C00859,,Y
C00860,Country_C00860,EMEA,Y
C00861,Country_C00861,APAC,Y
C00862,Country_C00862,APAC,Y
C00863,Country_C00863,APAC,Y
C00864,Country_C00864,APAC,Y
C00865,Country_C00865,APAC,Y
C00866,Country_C00866,,Y
C00867,Country_C00867,APAC,Y
C00868,Country_C00868,APAC,Y
C00869,Country_C00869,APAC,Y
C00870,Country_C00870,APAC,Y
C00871,Country_C00871,EMEA,Y
C00872,Country_C00872,,Y
C00873,Country_C00873,APAC,Y
C00874,Country_C00874,APAC,Y
C00875,Country_C00875,APAC,Y
C00876,Country_C00876,,Y
C00877,Country_C00877,EMEA,Y
C00878,Country_C00878,,Y
C00879,Country_C00879,EMEA,Y
C00880,Country_C00880,APAC,Y
C00881,Country_C00881,APAC,Y
C00882,Country_C00882,,Y
C00883,Country_C00883,,Y
C00884,Country_C00884,EMEA,Y
C00885,Country_C00885,EMEA,Y
C00886,Country_C00886,,Y
C00887,Country_C00887,EMEA,Y
C00888,Country_C00888,,Y
C00889,Country_C00889,EMEA,Y
C00890,Country_C00890,,Y
C00891,Country_C00891,,Y
C00892,Country_C00892,,Y
C00893,Country_C00893,EMEA,Y
C00894,Country_C00894,EMEA,Y
C00895,Country_C00895,EMEA,Y
C00896,Country_C00896,,Y
C00897,Country_C00897,EMEA,Y
C00898,Country_C00898,EMEA,Y
C00899,Country_C00899,,Y
C00900,Country_C00900,APAC,Y
C00901,Country_C00901,,Y
C00902,Country_C00902,EMEA,Y
C00903,Country_C00903,,Y
C00904,Country_C00904,APAC,Y
C00905,Country_C00905,,Y
C00906,Country_C00906,EMEA,Y
C00907,Country_C00907,APAC,Y
C00908,Country_C00908,EMEA,Y
C00909,Country_C00909,APAC,Y
C00910,Country_C00910,APAC,Y
C00911,Country_C00911,,Y
C00912,Country_C00912,,Y
C00913,Country_C00913,EMEA,Y
C00914,Country_C00914,,Y
C00915,Country_C00915,,Y
C00916,Country_C00916,APAC,Y
C00917,Country_C00917,,Y
C00918,Country_C00918,APAC,Y
C00919,Country_C00919,APAC,Y
C00920,Country_C00920,APAC,Y
C00921,Country_C00921,EMEA,Y
C00922,Country_C00922,EMEA,Y
C00923,Country_C00923,EMEA,Y
C00924,Country_C00924,APAC,Y
C00925,Country_C00925,EMEA,Y
C00926,Country_C00926,EMEA,Y
C00927,Country_C00927,,Y
C00928,Country_C00928,EMEA,Y
C00929,Country_C00929,EMEA,Y
C00930,Country_C00930,APAC,Y
C00931,Country_C00931,APAC,Y
C00932,Country_C00932,APAC,Y
C00933,Country_C00933,APAC,Y
C00934,Country_C00934,APAC,Y
C00935,Country_C00935,APAC,Y
C00936,Country_C00936,EMEA,Y
C00937,Country_C00937,APAC,Y
C00938,Country_C00938,APAC,Y
C00939,Country_C00939,,Y
C00940,Country_C00940,EMEA,Y
C00941,Country_C00941,EMEA,Y
C00942,Country_C00942,EMEA,Y
C00943,Country_C00943,APAC,Y
C00944,Country_C00944,APAC,Y
C00945,Country_C00945,APAC,Y
C00946,Country_C00946,,Y
C00947,Country_C00947,APAC,Y
C00948,Country_C00948,,Y
C00949,Country_C00949,EMEA,Y
C00950,Country_C00950,APAC,Y
C00951,Country_C00951,,Y
C00952,Country_C00952,,Y
C00953,Country_C00953,APAC,Y
C00954,Country_C00954,EMEA,Y
C00955,Country_C00955,EMEA,Y
C00956,Country_C00956,EMEA,Y
C00957,Country_C00957,,Y
C00958,Country_C00958,,Y
C00959,Country_C00959,,Y
C00960,Country_C00960,,Y
C00961,Country_C00961,EMEA,Y
C00962,Country_C00962,APAC,Y
C00963,Country_C00963,,Y
C00964,Country_C00964,,Y
C00965,Country_C00965,EMEA,Y
C00966,Country_C00966,APAC,Y
C00967,Country_C00967,APAC,Y
C00968,Country_C00968,EMEA,Y
C00969,Country_C00969,EMEA,Y
C00970,Country_C00970,APAC,Y
C00971,Country_C00971,,Y
C00972,Country_C00972,APAC,Y
C00973,Country_C00973,EMEA,Y
C00974,Country_C00974,,Y
C00975,Country_C00975,,Y
C00976,Country_C00976,EMEA,Y
C00977,Country_C00977,EMEA,Y
C00978,Country_C00978,EMEA,Y
C00979,Country_C00979,APAC,Y
C00980,Country_C00980,APAC,Y
C00981,Country_C00981,,Y
C00982,Country_C00982,EMEA,Y
C00983,Country_C00983,,Y
C00984,Country_C00984,,Y
C00985,Country_C00985,,Y
C00986,Country_C00986,,Y
C00987,Country_C00987,EMEA,Y
C00988,Country_C00988,,Y
C00989,Country_C00989,EMEA,Y
C00990,Country_C00990,EMEA,Y
C00991,Country_C00991,APAC,Y
C00992,Country_C00992,EMEA,Y
C00993,Country_C00993,APAC,Y
C00994,Country_C00994,EMEA,Y
C00995,Country_C00995,EMEA,Y
C00996,Country_C00996,EMEA,Y
C00997,Country_C00997,APAC,Y
C00998,Country_C00998,APAC,Y
C00999,Country_C00999,,Y
C01000,Country_C01000,APAC,Y
C01001,Country_C01001,APAC,Y
C01002,Country_C01002,APAC,Y
C01003,Country_C01003,APAC,Y
C01004,Country_C01004,,Y
C01005,Country_C01005,APAC,Y
C01006,Country_C01006,EMEA,Y
C01007,Country_C01007,EMEA,Y
C01008,Country_C01008,APAC,Y
C01009,Country_C01009,APAC,Y
C01010,Country_C01010,EMEA,Y
C01011,Country_C01011,EMEA,Y
C01012,Country_C01012,,Y
C01013,Country_C01013,EMEA,Y
C01014,Country_C01014,EMEA,Y
C01015,Country_C01015,APAC,Y
C01016,Country_C01016,EMEA,Y
C01017,Country_C01017,,Y
C01018,Country_C01018,EMEA,Y
C01019,Country_C01019,APAC,Y
C01020,Country_C01020,APAC,Y
C01021,Country_C01021,EMEA,Y
C01022,Country_C01022,APAC,Y
C01023,Country_C01023,,Y
C01024,Country_C01024,,Y
C01025,Country_C01025,EMEA,Y
C01026,Country_C01026,EMEA,Y
C01027,Country_C01027,EMEA,Y
C01028,Country_C01028,APAC,Y
C01029,Country_C01029,,Y
C01030,Country_C01030,,Y
C01031,Country_C01031,APAC,Y
C01032,Country_C01032,,Y
C01033,Country_C01033,EMEA,Y
C01034,Country_C01034,EMEA,Y
C01035,Country_C01035,EMEA,Y
C01036,Country_C01036,,Y
C01037,Country_C01037,EMEA,Y
C01038,Country_C01038,APAC,Y
C01039,Country_C01039,APAC,Y
C01040,Country_C01040,,Y
C01041,Country_C01041,APAC,Y
C01042,Country_C01042,APAC,Y
C01043,Country_C01043,,Y
C01044,Country_C01044,EMEA,Y
C01045,Country_C01045,EMEA,Y
C01046,Country_C01046,EMEA,Y
C01047,Country_C01047,,Y
C01048,Country_C01048,APAC,Y
C01049,Country_C01049,EMEA,Y
C01050,Country_C01050,EMEA,Y
C01051,Country_C01051,,Y
C01052,Country_C01052,EMEA,Y
C01053,Country_C01053,,Y
C01054,Country_C01054,APAC,Y
C01055,Country_C01055,,Y
C01056,Country_C01056,,Y
C01057,Country_C01057,,Y
C01058,Country_C01058,,Y
C01059,Country_C01059,APAC,Y
C01060,Country_C01060,APAC,Y
C01061,Country_C01061,EMEA,Y
C01062,Country_C01062,APAC,Y
C01063,Country_C01063,APAC,Y
C01064,Country_C01064,EMEA,Y
C01065,Country_C01065,APAC,Y
C01066,Country_C01066,,Y
C01067,Country_C01067,,Y
C01068,Country_C01068,EMEA,Y
C01069,Country_C01069,EMEA,Y
C01070,Country_C01070,EMEA,Y
C01071,Country_C01071,,Y
C01072,Country_C01072,APAC,Y
C01073,Country_C01073,,Y
C01074,Country_C01074,EMEA,Y
C01075,Country_C01075,APAC,Y
C01076,Country_C01076,APAC,Y
C01077,Country_C01077,,Y
C01078,Country_C01078,EMEA,Y
C01079,Country_C01079,,Y
C01080,Country_C01080,APAC,Y
C01081,Country_C01081,,Y
C01082,Country_C01082,,Y
C01083,Country_C01083,EMEA,Y
C01084,Country_C01084,EMEA,Y
C01085,Country_C01085,APAC,Y
C01086,Country_C01086,,Y
C01087,Country_C01087,,Y
C01088,Country_C01088,,Y
C01089,Country_C01089,APAC,Y
C01090,Country_C01090,APAC,Y
C01091,Country_C01091,EMEA,Y
C01092,Country_C01092,EMEA,Y
C01093,Country_C01093,EMEA,Y
C01094,Country_C01094,,Y
C01095,Country_C01095,,Y
C01096,Country_C01096,EMEA,Y
C01097,Country_C01097,,Y
C01098,Country_C01098,EMEA,Y
C01099,Country_C01099,APAC,Y
C01100,Country_C01100,EMEA,Y
C01101,Country_C01101,APAC,Y
C01102,Country_C01102,,Y
C01103,Country_C01103,EMEA,Y
C01104,Country_C01104,,Y
C01105,Country_C01105,APAC,Y
C01106,Country_C01106,APAC,Y
C01107,Country_C01107,APAC,Y
C01108,Country_C01108,,Y
C01109,Country_C01109,,Y
C01110,Country_C01110,,Y
C01111,Country_C01111,,Y
C01112,Country_C01112,APAC,Y
C01113,Country_C01113,APAC,Y
C01114,Country_C01114,EMEA,Y
C01115,Country_C01115,EMEA,Y
C01116,Country_C01116,,Y
C01117,Country_C01117,APAC,Y
C01118,Country_C01118,APAC,Y
C01119,Country_C01119,APAC,Y
C01120,Country_C01120,EMEA,Y
C01121,Country_C01121,EMEA,Y
C01122,Country_C01122,APAC,Y
C01123,Country_C01123,APAC,Y
C01124,Country_C01124,APAC,Y
C01125,Country_C01125,EMEA,Y
C01126,Country_C01126,APAC,Y
C01127,Country_C01127,APAC,Y
C01128,Country_C01128,,Y
C01129,Country_C01129,,Y
C01130,Country_C01130,EMEA,Y
C01131,Country_C01131,APAC,Y
C01132,Country_C01132,APAC,Y
C01133,Country_C01133,,Y
C01134,Country_C01134,EMEA,Y
C01135,Country_C01135,,Y
C01136,Country_C01136,,Y
C01137,Country_C01137,,Y
C01138,Country_C01138,,Y
C01139,Country_C01139,APAC,Y
C01140,Country_C01140,APAC,Y
C01141,Country_C01141,,Y
C01142,Country_C01142,EMEA,Y
C01143,Country_C01143,EMEA,Y
C01144,Country_C01144,EMEA,Y
C01145,Country_C01145,EMEA,Y
C01146,Country_C01146,,Y
C01147,Country_C01147,APAC,Y
C01148,Country_C01148,EMEA,Y
C01149,Country_C01149,,Y
C01150,Country_C01150,EMEA,Y
C01151,Country_C01151,EMEA,Y
C01152,Country_C01152,,Y
C01153,Country_C01153,APAC,Y
C01154,Country_C01154,APAC,Y
C01155,Country_C01155,,Y
C01156,Country_C01156,APAC,Y
C01157,Country_C01157,,Y
C01158,Country_C01158,,Y
C01159,Country_C01159,,Y
C01160,Country_C01160,APAC,Y
C01161,Country_C01161,,Y
C01162,Country_C01162,EMEA,Y
C01163,Country_C01163,APAC,Y
C01164,Country_C01164,APAC,Y
C01165,Country_C01165,APAC,Y
C01166,Country_C01166,APAC,Y
C01167,Country_C01167,EMEA,Y
C01168,Country_C01168,APAC,Y
C01169,Country_C01169,APAC,Y
C01170,Country_C01170,,Y
C01171,Country_C01171,APAC,Y
C01172,Country_C01172,EMEA,Y
C01173,Country_C01173,EMEA,Y
C01174,Country_C01174,EMEA,Y
C01175,Country_C01175,EMEA,Y
C01176,Country_C01176,APAC,Y
C01177,Country_C01177,APAC,Y
C01178,Country_C01178,EMEA,Y
C01179,Country_C01179,EMEA,Y
C01180,Country_C01180,APAC,Y
C01181,Country_C01181,EMEA,Y
C01182,Country_C01182,,Y
C01183,Country_C01183,EMEA,Y
C01184,Country_C01184,EMEA,Y
C01185,Country_C01185,,Y
C01186,Country_C01186,,Y
C01187,Country_C01187,APAC,Y
C01188,Country_C01188,APAC,Y
C01189,Country_C01189,,Y
C01190,Country_C01190,,Y
C01191,Country_C01191,APAC,Y
C01192,Country_C01192,EMEA,Y
C01193,Country_C01193,,Y
C01194,Country_C01194,APAC,Y
C01195,Country_C01195,EMEA,Y
C01196,Country_C01196,,Y
C01197,Country_C01197,EMEA,Y
C01198,Country_C01198,APAC,Y
C01199,Country_C01199,,Y
C01200,Country_C01200,EMEA,Y
C01201,Country_C01201,,Y
C01202,Country_C01202,EMEA,Y
C01203,Country_C01203,APAC,Y
C01204,Country_C01204,APAC,Y
C01205,Country_C01205,,Y
C01206,Country_C01206,EMEA,Y
C01207,Country_C01207,,Y
C01208,Country_C01208,,Y
C01209,Country_C01209,EMEA,Y
C01210,Country_C01210,EMEA,Y
C01211,Country_C01211,EMEA,Y
C01212,Country_C01212,APAC,Y
C01213,Country_C01213,,Y
C01214,Country_C01214,,Y
C01215,Country_C01215,APAC,Y
C01216,Country_C01216,EMEA,Y
C01217,Country_C01217,APAC,Y
C01218,Country_C01218,APAC,Y
C01219,Country_C01219,APAC,Y
C01220,Country_C01220,,Y
C01221,Country_C01221,APAC,Y
C01222,Country_C01222,,Y
C01223,Country_C01223,,Y
C01224,Country_C01224,,Y
C01225,Country_C01225,EMEA,Y
C01226,Country_C01226,,Y
C01227,Country_C01227,,Y
C01228,Country_C01228,EMEA,Y
C01229,Country_C01229,,Y
C01230,Country_C01230,APAC,Y
C01231,Country_C01231,APAC,Y
C01232,Country_C01232,,Y
C01233,Country_C01233,EMEA,Y
C01234,Country_C01234,APAC,Y
C01235,Country_C01235,EMEA,Y
C01236,Country_C01236,EMEA,Y
C01237,Country_C01237,APAC,Y
C01238,Country_C01238,EMEA,Y
C01239,Country_C01239,APAC,Y
C01240,Country_C01240,EMEA,Y
C01241,Country_C01241,APAC,Y
C01242,Country_C01242,,Y
C01243,Country_C01243,APAC,Y
C01244,Country_C01244,APAC,Y
C01245,Country_C01245,APAC,Y
C01246,Country_C01246,APAC,Y
C01247,Country_C01247,EMEA,Y
C01248,Country_C01248,,Y
C01249,Country_C01249,APAC,Y
C01250,Country_C01250,EMEA,Y
C01251,Country_C01251,,Y
C01252,Country_C01252,,Y
C01253,Country_C01253,,Y
C01254,Country_C01254,,Y
C01255,Country_C01255,APAC,Y
C01256,Country_C01256,APAC,Y
C01257,Country_C01257,EMEA,Y
C01258,Country_C01258,EMEA,Y
C01259,Country_C01259,EMEA,Y
C01260,Country_C01260,,Y
C01261,Country_C01261,,Y
C01262,Country_C01262,APAC,Y
C01263,Country_C01263,,Y
C01264,Country_C01264,,Y
C01265,Country_C01265,,Y
C01266,Country_C01266,EMEA,Y
C01267,Country_C01267,EMEA,Y
C01268,Country_C01268,APAC,Y
C01269,Country_C01269,,Y
C01270,Country_C01270,,Y
C01271,Country_C01271,APAC,Y
C01272,Country_C01272,,Y
C01273,Country_C01273,,Y
C01274,Country_C01274,EMEA,Y
C01275,Country_C01275,APAC,Y
C01276,Country_C01276,APAC,Y
C01277,Country_C01277,APAC,Y
C01278,Country_C01278,APAC,Y
C01279,Country_C01279,EMEA,Y
C01280,Country_C01280,EMEA,Y
C01281,Country_C01281,,Y
C01282,Country_C01282,,Y
C01283,Country_C01283,,Y
C01284,Country_C01284,,Y
C01285,Country_C01285,EMEA,Y
C01286,Country_C01286,APAC,Y
C01287,Country_C01287,EMEA,Y
C01288,Country_C01288,,Y
C01289,Country_C01289,EMEA,Y
C01290,Country_C01290,APAC,Y
C01291,Country_C01291,APAC,Y
C01292,Country_C01292,EMEA,Y
C01293,Country_C01293,EMEA,Y
C01294,Country_C01294,EMEA,Y
C01295,Country_C01295,,Y
C01296,Country_C01296,EMEA,Y
C01297,Country_C01297,EMEA,Y
C01298,Country_C01298,EMEA,Y
C01299,Country_C01299,APAC,Y
C01300,Country_C01300,APAC,Y
C01301,Country_C01301,,Y
C01302,Country_C01302,,Y
C01303,Country_C01303,APAC,Y
C01304,Country_C01304,APAC,Y
C01305,Country_C01305,APAC,Y
C01306,Country_C01306,EMEA,Y
C01307,Country_C01307,EMEA,Y
C01308,Country_C01308,APAC,Y
C01309,Country_C01309,EMEA,Y
C01310,Country_C01310,EMEA,Y
C01311,Country_C01311,,Y
C01312,Country_C01312,APAC,Y
C01313,Country_C01313,APAC,Y
C01314,Country_C01314,EMEA,Y
C01315,Country_C01315,APAC,Y
C01316,Country_C01316,,Y
C01317,Country_C01317,,Y
C01318,Country_C01318,,Y
C01319,Country_C01319,APAC,Y
C01320,Country_C01320,APAC,Y
C01321,Country_C01321,APAC,Y
C01322,Country_C01322,APAC,Y
C01323,Country_C01323,APAC,Y
C01324,Country_C01324,,Y
C01325,Country_C01325,EMEA,Y
C01326,Country_C01326,,Y
C01327,Country_C01327,APAC,Y
C01328,Country_C01328,,Y
C01329,Country_C01329,APAC,Y
C01330,Country_C01330,APAC,Y
C01331,Country_C01331,,Y
C01332,Country_C01332,APAC,Y
C01333,Country_C01333,EMEA,Y
C01334,Country_C01334,APAC,Y
C01335,Country_C01335,EMEA,Y
C01336,Country_C01336,EMEA,Y
C01337,Country_C01337,APAC,Y
C01338,Country_C01338,,Y
C01339,Country_C01339,EMEA,Y
C01340,Country_C01340,,Y
C01341,Country_C01341,EMEA,Y
C01342,Country_C01342,APAC,Y
C01343,Country_C01343,APAC,Y
C01344,Country_C01344,EMEA,Y
C01345,Country_C01345,APAC,Y
C01346,Country_C01346,EMEA,Y
C01347,Country_C01347,APAC,Y
C01348,Country_C01348,,Y
C01349,Country_C01349,APAC,Y
C01350,Country_C01350,,Y
C01351,Country_C01351,APAC,Y
C01352,Country_C01352,,Y
C01353,Country_C01353,APAC,Y
C01354,Country_C01354,,Y
C01355,Country_C01355,EMEA,Y
C01356,Country_C01356,EMEA,Y
C01357,Country_C01357,,Y
C01358,Country_C01358,APAC,Y
C01359,Country_C01359,,Y
C01360,Country_C01360,APAC,Y
C01361,Country_C01361,EMEA,Y
C01362,Country_C01362,APAC,Y
C01363,Country_C01363,EMEA,Y
C01364,Country_C01364,APAC,Y
C01365,Country_C01365,APAC,Y
C01366,Country_C01366,APAC,Y
C01367,Country_C01367,,Y
C01368,Country_C01368,,Y
C01369,Country_C01369,EMEA,Y
C01370,Country_C01370,EMEA,Y
C01371,Country_C01371,,Y
C01372,Country_C01372,EMEA,Y
C01373,Country_C01373,,Y
C01374,Country_C01374,APAC,Y
C01375,Country_C01375,EMEA,Y
C01376,Country_C01376,EMEA,Y
C01377,Country_C01377,,Y
C01378,Country_C01378,EMEA,Y
C01379,Country_C01379,EMEA,Y
C01380,Country_C01380,APAC,Y
C01381,Country_C01381,EMEA,Y
C01382,Country_C01382,APAC,Y
C01383,Country_C01383,,Y
C01384,Country_C01384,EMEA,Y
C01385,Country_C01385,APAC,Y
C01386,Country_C01386,,Y
C01387,Country_C01387,EMEA,Y
C01388,Country_C01388,,Y
C01389,Country_C01389,EMEA,Y
C01390,Country_C01390,,Y
C01391,Country_C01391,,Y
C01392,Country_C01392,APAC,Y
C01393,Country_C01393,,Y
C01394,Country_C01394,EMEA,Y
C01395,Country_C01395,EMEA,Y
C01396,Country_C01396,APAC,Y
C01397,Country_C01397,EMEA,Y
C01398,Country_C01398,EMEA,Y
C01399,Country_C01399,EMEA,Y
C01400,Country_C01400,,Y
C01401,Country_C01401,,Y
C01402,Country_C01402,EMEA,Y
C01403,Country_C01403,APAC,Y
C01404,Country_C01404,,Y
C01405,Country_C01405,APAC,Y
C01406,Country_C01406,EMEA,Y
C01407,Country_C01407,EMEA,Y
C01408,Country_C01408,,Y
C01409,Country_C01409,EMEA,Y
C01410,Country_C01410,,Y
C01411,Country_C01411,EMEA,Y
C01412,Country_C01412,EMEA,Y
C01413,Country_C01413,,Y
C01414,Country_C01414,,Y
C01415,Country_C01415,,Y
C01416,Country_C01416,EMEA,Y
C01417,Country_C01417,EMEA,Y
C01418,Country_C01418,APAC,Y
C01419,Country_C01419,,Y
C01420,Country_C01420,EMEA,Y
C01421,Country_C01421,EMEA,Y
C01422,Country_C01422,,Y
C01423,Country_C01423,APAC,Y
C01424,Country_C01424,,Y
C01425,Country_C01425,APAC,Y
C01426,Country_C01426,EMEA,Y
C01427,Country_C01427,APAC,Y
C01428,Country_C01428,EMEA,Y
C01429,Country_C01429,,Y
C01430,Country_C01430,,Y
C01431,Country_C01431,,Y
C01432,Country_C01432,APAC,Y
C01433,Country_C01433,EMEA,Y
C01434,Country_C01434,,Y
C01435,Country_C01435,,Y
C01436,Country_C01436,EMEA,Y
C01437,Country_C01437,,Y
C01438,Country_C01438,EMEA,Y
C01439,Country_C01439,EMEA,Y
C01440,Country_C01440,EMEA,Y
C01441,Country_C01441,EMEA,Y
C01442,Country_C01442,EMEA,Y
C01443,Country_C01443,APAC,Y
C01444,Country_C01444,,Y
C01445,Country_C01445,APAC,Y
C01446,Country_C01446,,Y
C01447,Country_C01447,APAC,Y
C01448,Country_C01448,EMEA,Y
C01449,Country_C01449,,Y
C01450,Country_C01450,,Y
C01451,Country_C01451,APAC,Y
C01452,Country_C01452,APAC,Y
C01453,Country_C01453,,Y
C01454,Country_C01454,APAC,Y
C01455,Country_C01455,APAC,Y
C01456,Country_C01456,APAC,Y
C01457,Country_C01457,EMEA,Y
C01458,Country_C01458,EMEA,Y
C01459,Country_C01459,APAC,Y
C01460,Country_C01460,APAC,Y
C01461,Country_C01461,EMEA,Y
C01462,Country_C01462,EMEA,Y
C01463,Country_C01463,,Y
C01464,Country_C01464,,Y
C01465,Country_C01465,EMEA,Y
C01466,Country_C01466,APAC,Y
C01467,Country_C01467,APAC,Y
C01468,Country_C01468,APAC,Y
C01469,Country_C01469,APAC,Y
C01470,Country_C01470,,Y
C01471,Country_C01471,EMEA,Y
C01472,Country_C01472,APAC,Y
C01473,Country_C01473,,Y
C01474,Country_C01474,APAC,Y
C01475,Country_C01475,EMEA,Y
C01476,Country_C01476,,Y
C01477,Country_C01477,EMEA,Y
C01478,Country_C01478,EMEA,Y
C01479,Country_C01479,,Y
C01480,Country_C01480,,Y
C01481,Country_C01481,,Y
C01482,Country_C01482,,Y
C01483,Country_C01483,,Y
C01484,Country_C01484,,Y
C01485,Country_C01485,,Y
C01486,Country_C01486,APAC,Y
C01487,Country_C01487,EMEA,Y
C01488,Country_C01488,,Y
C01489,Country_C01489,APAC,Y
C01490,Country_C01490,APAC,Y
C01491,Country_C01491,APAC,Y
C01492,Country_C01492,EMEA,Y
C01493,Country_C01493,,Y
C01494,Country_C01494,APAC,Y
C01495,Country_C01495,EMEA,Y
C01496,Country_C01496,EMEA,Y
C01497,Country_C01497,EMEA,Y
C01498,Country_C01498,APAC,Y
C01499,Country_C01499,,Y
C01500,Country_C01500,APAC,Y
C01501,Country_C01501,APAC,Y
C01502,Country_C01502,,Y
C01503,Country_C01503,,Y
C01504,Country_C01504,,Y
C01505,Country_C01505,EMEA,Y
C01506,Country_C01506,,Y
C01507,Country_C01507,APAC,Y
C01508,Country_C01508,,Y
C01509,Country_C01509,APAC,Y
C01510,Country_C01510,EMEA,Y
C01511,Country_C01511,APAC,Y
C01512,Country_C01512,APAC,Y
C01513,Country_C01513,,Y
C01514,Country_C01514,,Y
C01515,Country_C01515,APAC,Y
C01516,Country_C01516,,Y
C01517,Country_C01517,EMEA,Y
C01518,Country_C01518,EMEA,Y
C01519,Country_C01519,,Y
C01520,Country_C01520,EMEA,Y
C01521,Country_C01521,,Y
C01522,Country_C01522,APAC,Y
C01523,Country_C01523,APAC,Y
C01524,Country_C01524,EMEA,Y
C01525,Country_C01525,,Y
C01526,Country_C01526,,Y
C01527,Country_C01527,EMEA,Y
C01528,Country_C01528,APAC,Y
C01529,Country_C01529,EMEA,Y
C01530,Country_C01530,APAC,Y
C01531,Country_C01531,,Y
C01532,Country_C01532,APAC,Y
C01533,Country_C01533,EMEA,Y
C01534,Country_C01534,,Y
C01535,Country_C01535,EMEA,Y
C01536,Country_C01536,EMEA,Y
C01537,Country_C01537,APAC,Y
C01538,Country_C01538,EMEA,Y
C01539,Country_C01539,APAC,Y
C01540,Country_C01540,,Y
C01541,Country_C01541,APAC,Y
C01542,Country_C01542,,Y
C01543,Country_C01543,APAC,Y
C01544,Country_C01544,EMEA,Y
C01545,Country_C01545,APAC,Y
C01546,Country_C01546,APAC,Y
C01547,Country_C01547,,Y
C01548,Country_C01548,EMEA,Y
C01549,Country_C01549,APAC,Y
C01550,Country_C01550,EMEA,Y
C01551,Country_C01551,APAC,Y
C01552,Country_C01552,APAC,Y
C01553,Country_C01553,EMEA,Y
C01554,Country_C01554,APAC,Y
C01555,Country_C01555,EMEA,Y
C01556,Country_C01556,APAC,Y
C01557,Country_C01557,,Y
C01558,Country_C01558,EMEA,Y
C01559,Country_C01559,APAC,Y
C01560,Country_C01560,APAC,Y
C01561,Country_C01561,,Y
C01562,Country_C01562,EMEA,Y
C01563,Country_C01563,APAC,Y
C01564,Country_C01564,,Y
C01565,Country_C01565,APAC,Y
C01566,Country_C01566,EMEA,Y
C01567,Country_C01567,APAC,Y
C01568,Country_C01568,APAC,Y
C01569,Country_C01569,APAC,Y
C01570,Country_C01570,APAC,Y
C01571,Country_C01571,,Y
C01572,Country_C01572,,Y
C01573,Country_C01573,EMEA,Y
C01574,Country_C01574,,Y
C01575,Country_C01575,,Y
C01576,Country_C01576,EMEA,Y
C01577,Country_C01577,,Y
C01578,Country_C01578,,Y
C01579,Country_C01579,EMEA,Y
C01580,Country_C01580,EMEA,Y
C01581,Country_C01581,EMEA,Y
C01582,Country_C01582,APAC,Y
C01583,Country_C01583,APAC,Y
C01584,Country_C01584,EMEA,Y
C01585,Country_C01585,EMEA,Y
C01586,Country_C01586,EMEA,Y
C01587,Country_C01587,APAC,Y
C01588,Country_C01588,APAC,Y
C01589,Country_C01589,,Y
C01590,Country_C01590,,Y
C01591,Country_C01591,EMEA,Y
C01592,Country_C01592,APAC,Y
C01593,Country_C01593,APAC,Y
C01594,Country_C01594,APAC,Y
C01595,Country_C01595,EMEA,Y
C01596,Country_C01596,,Y
C01597,Country_C01597,EMEA,Y
C01598,Country_C01598,,Y
C01599,Country_C01599,,Y
C01600,Country_C01600,EMEA,Y
C01601,Country_C01601,,Y
C01602,Country_C01602,,Y
C01603,Country_C01603,APAC,Y
C01604,Country_C01604,,Y
C01605,Country_C01605,EMEA,Y
C01606,Country_C01606,EMEA,Y
C01607,Country_C01607,,Y
C01608,Country_C01608,APAC,Y
C01609,Country_C01609,APAC,Y
C01610,Country_C01610,,Y
C01611,Country_C01611,,Y
C01612,Country_C01612,EMEA,Y
