CURRENCY_CODE,CURRENCY_NAME
C1450,Currency_1450
C1451,Currency_1451
C1452,Currency_1452
C1453,Currency_1453
C1454,Currency_1454
C1455,Currency_1455
C1456,Currency_1456
C1457,Currency_1457
C1458,Currency_1458
C1459,Currency_1459
C1460,Currency_1460
C1461,Currency_1461
C1462,Currency_1462
C1463,Currency_1463
C1464,Currency_1464
C1465,Currency_1465
C1466,Currency_1466
C1467,Currency_1467
C1468,Currency_1468
C1469,Currency_1469
C1470,Currency_1470
C1471,Currency_1471
C1472,Currency_1472
C1473,Currency_1473
C1474,Currency_1474
C1475,Currency_1475
C1476,Currency_1476
C1477,Currency_1477
C1478,Currency_1478
C1479,Currency_1479
C1480,Currency_1480
C1481,Currency_1481
C1482,Currency_1482
C1483,Currency_1483
C1484,Currency_1484
C1485,Currency_1485
C1486,Currency_1486
C1487,Currency_1487
C1488,Currency_1488
C1489,Currency_1489
C1490,Currency_1490
C1491,Currency_1491
C1492,Currency_1492
C1493,Currency_1493
C1494,Currency_1494
C1495,Currency_1495
C1496,Currency_1496
C1497,Currency_1497
C1498,Currency_1498
C1499,Currency_1499
C1500,Currency_1500
C1501,Currency_1501
C1502,Currency_1502
C1503,Currency_1503
C1504,Currency_1504
C1505,Currency_1505
C1506,Currency_1506
C1507,Currency_1507
C1508,Currency_1508
C1509,Currency_1509
C1510,Currency_1510
C1511,Currency_1511
C1512,Currency_1512
C1513,Currency_1513
C1514,Currency_1514
C1515,Currency_1515
C1516,Currency_1516
C1517,Currency_1517
C1518,Currency_1518
C1519,Currency_1519
C1520,Currency_1520
C1521,Currency_1521
C1522,Currency_1522
C1523,Currency_1523
C1524,Currency_1524
C1525,Currency_1525
C1526,Currency_1526
C1527,Currency_1527
C1528,Currency_1528
C1529,Currency_1529
C1530,Currency_1530
C1531,Currency_1531
C1532,Currency_1532
C1533,Currency_1533
C1534,Currency_1534
C1535,Currency_1535
C1536,Currency_1536
C1537,Currency_1537
C1538,Currency_1538
C1539,Currency_1539
C1540,Currency_1540
C1541,Currency_1541
C1542,Currency_1542
C1543,Currency_1543
C1544,Currency_1544
C1545,Currency_1545
C1546,Currency_1546
C1547,Currency_1547
C1548,Currency_1548
C1549,Currency_1549
C1550,Currency_1550
C1551,Currency_1551
C1552,Currency_1552
C1553,Currency_1553
C1554,Currency_1554
C1555,Currency_1555
C1556,Currency_1556
C1557,Currency_1557
C1558,Currency_1558
C1559,Currency_1559
C1560,Currency_1560
C1561,Currency_1561
C1562,Currency_1562
C1563,Currency_1563
C1564,Currency_1564
C1565,Currency_1565
C1566,Currency_1566
C1567,Currency_1567
C1568,Currency_1568
C1569,Currency_1569
C1570,Currency_1570
C1571,Currency_1571
C1572,Currency_1572
C1573,Currency_1573
C1574,Currency_1574
C1575,Currency_1575
C1576,Currency_1576
C1577,Currency_1577
C1578,Currency_1578
C1579,Currency_1579
C1580,Currency_1580
C1581,Currency_1581
C1582,Currency_1582
C1583,Currency_1583
C1584,Currency_1584
C1585,Currency_1585
C1586,Currency_1586
C1587,Currency_1587
C1588,Currency_1588
C1589,Currency_1589
C1590,Currency_1590
C1591,Currency_1591
C1592,Currency_1592
C1593,Currency_1593
C1594,Currency_1594
C1595,Currency_1595
C1596,Currency_1596
C1597,Currency_1597
C1598,Currency_1598
C1599,Currency_1599
C1600,Currency_1600
C1601,Currency_1601
C1602,Currency_1602
C1603,Currency_1603
C1604,Currency_1604
C1605,Currency_1605
C1606,Currency_1606
C1607,Currency_1607
C1608,Currency_1608
C1609,Currency_1609
C1610,Currency_1610
C1611,Currency_1611
C1612,Currency_1612
C1613,Currency_1613
C1614,Currency_1614
C1615,Currency_1615
C1616,Currency_1616
C1617,Currency_1617
C1618,Currency_1618
C1619,Currency_1619
C1620,Currency_1620
C1621,Currency_1621
C1622,Currency_1622
C1623,Currency_1623
C1624,Currency_1624
C1625,Currency_1625
C1626,Currency_1626
C1627,Currency_1627
C1628,Currency_1628
C1629,Currency_1629
C1630,Currency_1630
C1631,Currency_1631
C1632,Currency_1632
C1633,Currency_1633
C1634,Currency_1634
C1635,Currency_1635
C1636,Currency_1636
C1637,Currency_1637
C1638,Currency_1638
C1639,Currency_1639
C1640,Currency_1640
C1641,Currency_1641
C1642,Currency_1642
C1643,Currency_1643
C1644,Currency_1644
C1645,Currency_1645
C1646,Currency_1646
C1647,Currency_1647
C1648,Currency_1648
C1649,Currency_1649
C1650,Currency_1650
C1651,Currency_1651
C1652,Currency_1652
C1653,Currency_1653
C1654,Currency_1654
C1655,Currency_1655
C1656,Currency_1656
C1657,Currency_1657
C1658,Currency_1658
C1659,Currency_1659
C1660,Currency_1660
C1661,Currency_1661
C1662,Currency_1662
C1663,Currency_1663
C1664,Currency_1664
C1665,Currency_1665
C1666,Currency_1666
C1667,Currency_1667
C1668,Currency_1668
C1669,Currency_1669
C1670,Currency_1670
C1671,Currency_1671
C1672,Currency_1672
C1673,Currency_1673
C1674,Currency_1674
C1675,Currency_1675
C1676,Currency_1676
C1677,Currency_1677
C1678,Currency_1678
C1679,Currency_1679
C1680,Currency_1680
C1681,Currency_1681
C1682,Currency_1682
C1683,Currency_1683
C1684,Currency_1684
C1685,Currency_1685
C1686,Currency_1686
C1687,Currency_1687
C1688,Currency_1688
C1689,Currency_1689
C1690,Currency_1690
C1691,Currency_1691
C1692,Currency_1692
C1693,Currency_1693
C1694,Currency_1694
C1695,Currency_1695
C1696,Currency_1696
C1697,Currency_1697
C1698,Currency_1698
C1699,Currency_1699
C1700,Currency_1700
C1701,Currency_1701
C1702,Currency_1702
C1703,Currency_1703
C1704,Currency_1704
C1705,Currency_1705
C1706,Currency_1706
C1707,Currency_1707
C1708,Currency_1708
C1709,Currency_1709
C1710,Currency_1710
C1711,Currency_1711
C1712,Currency_1712
C1713,Currency_1713
C1714,Currency_1714
C1715,Currency_1715
C1716,Currency_1716
C1717,Currency_1717
C1718,Currency_1718
C1719,Currency_1719
C1720,Currency_1720
C1721,Currency_1721
C1722,Currency_1722
C1723,Currency_1723
C1724,Currency_1724
C1725,Currency_1725
C1726,Currency_1726
C1727,Currency_1727
C1728,Currency_1728
C1729,Currency_1729
C1730,Currency_1730
C1731,Currency_1731
C1732,Currency_1732
C1733,Currency_1733
C1734,Currency_1734
C1735,Currency_1735
C1736,Currency_1736
C1737,Currency_1737
C1738,Currency_1738
C1739,Currency_1739
C1740,Currency_1740
C1741,Currency_1741
C1742,Currency_1742
C1743,Currency_1743
C1744,Currency_1744
C1745,Currency_1745
C1746,Currency_1746
C1747,Currency_1747
C1748,Currency_1748
C1749,Currency_1749
C1750,Currency_1750
C1751,Currency_1751
C1752,Currency_1752
C1753,Currency_1753
C1754,Currency_1754
C1755,Currency_1755
C1756,Currency_1756
C1757,Currency_1757
C1758,Currency_1758
C1759,Currency_1759
C1760,Currency_1760
C1761,Currency_1761
C1762,Currency_1762
C1763,Currency_1763
C1764,Currency_1764
C1765,Currency_1765
C1766,Currency_1766
C1767,Currency_1767
C1768,Currency_1768
C1769,Currency_1769
C1770,Currency_1770
C1771,Currency_1771
C1772,Currency_1772
C1773,Currency_1773
C1774,Currency_1774
C1775,Currency_1775
C1776,Currency_1776
C1777,Currency_1777
C1778,Currency_1778
C1779,Currency_1779
C1780,Currency_1780
C1781,Currency_1781
C1782,Currency_1782
C1783,Currency_1783
C1784,Currency_1784
C1785,Currency_1785
C1786,Currency_1786
C1787,Currency_1787
C1788,Currency_1788
C1789,Currency_1789
C1790,Currency_1790
C1791,Currency_1791
C1792,Currency_1792
C1793,Currency_1793
C1794,Currency_1794
C1795,Currency_1795
C1796,Currency_1796
C1797,Currency_1797
C1798,Currency_1798
C1799,Currency_1799
C1800,Currency_1800
C1801,Currency_1801
C1802,Currency_1802
C1803,Currency_1803
C1804,Currency_1804
C1805,Currency_1805
C1806,Currency_1806
C1807,Currency_1807
C1808,Currency_1808
C1809,Currency_1809
C1810,Currency_1810
C1811,Currency_1811
C1812,Currency_1812
C1813,Currency_1813
C1814,Currency_1814
C1815,Currency_1815
C1816,Currency_1816
C1817,Currency_1817
C1818,Currency_1818
C1819,Currency_1819
C1820,Currency_1820
C1821,Currency_1821
C1822,Currency_1822
C1823,Currency_1823
C1824,Currency_1824
C1825,Currency_1825
C1826,Currency_1826
C1827,Currency_1827
C1828,Currency_1828
C1829,Currency_1829
C1830,Currency_1830
C1831,Currency_1831
C1832,Currency_1832
C1833,Currency_1833
C1834,Currency_1834
C1835,Currency_1835
C1836,Currency_1836
C1837,Currency_1837
C1838,Currency_1838
C1839,Currency_1839
C1840,Currency_1840
C1841,Currency_1841
C1842,Currency_1842
C1843,Currency_1843
C1844,Currency_1844
C1845,Currency_1845
C1846,Currency_1846
C1847,Currency_1847
C1848,Currency_1848
C1849,Currency_1849
C1850,Currency_1850
C1851,Currency_1851
C1852,Currency_1852
C1853,Currency_1853
C1854,Currency_1854
C1855,Currency_1855
C1856,Currency_1856
C1857,Currency_1857
C1858,Currency_1858
C1859,Currency_1859
C1860,Currency_1860
C1861,Currency_1861
C1862,Currency_1862
C1863,Currency_1863
C1864,Currency_1864
C1865,Currency_1865
C1866,Currency_1866
C1867,Currency_1867
C1868,Currency_1868
C1869,Currency_1869
C1870,Currency_1870
C1871,Currency_1871
C1872,Currency_1872
C1873,Currency_1873
C1874,Currency_1874
C1875,Currency_1875
C1876,Currency_1876
C1877,Currency_1877
C1878,Currency_1878
C1879,Currency_1879
C1880,Currency_1880
C1881,Currency_1881
C1882,Currency_1882
C1883,Currency_1883
C1884,Currency_1884
C1885,Currency_1885
C1886,Currency_1886
C1887,Currency_1887
C1888,Currency_1888
C1889,Currency_1889
C1890,Currency_1890
C1891,Currency_1891
C1892,Currency_1892
C1893,Currency_1893
C1894,Currency_1894
C1895,Currency_1895
C1896,Currency_1896
C1897,Currency_1897
C1898,Currency_1898
C1899,Currency_1899
C1900,Currency_1900
C1901,Currency_1901
C1902,Currency_1902
C1903,Currency_1903
C1904,Currency_1904
C1905,Currency_1905
C1906,Currency_1906
C1907,Currency_1907
C1908,Currency_1908
C1909,Currency_1909
C1910,Currency_1910
C1911,Currency_1911
C1912,Currency_1912
C1913,Currency_1913
C1914,Currency_1914
C1915,Currency_1915
C1916,Currency_1916
C1917,Currency_1917
C1918,Currency_1918
C1919,Currency_1919
C1920,Currency_1920
C1921,Currency_1921
C1922,Currency_1922
C1923,Currency_1923
C1924,Currency_1924
C1925,Currency_1925
C1926,Currency_1926
C1927,Currency_1927
C1928,Currency_1928
C1929,Currency_1929
C1930,Currency_1930
C1931,Currency_1931
C1932,Currency_1932
C1933,Currency_1933
C1934,Currency_1934
C1935,Currency_1935
C1936,Currency_1936
C1937,Currency_1937
C1938,Currency_1938
C1939,Currency_1939
C1940,Currency_1940
C1941,Currency_1941
C1942,Currency_1942
C1943,Currency_1943
C1944,Currency_1944
C1945,Currency_1945
C1946,Currency_1946
C1947,Currency_1947
C1948,Currency_1948
C1949,Currency_1949
C1950,Currency_1950
C1951,Currency_1951
C1952,Currency_1952
C1953,Currency_1953
C1954,Currency_1954
C1955,Currency_1955
C1956,Currency_1956
C1957,Currency_1957
C1958,Currency_1958
C1959,Currency_1959
C1960,Currency_1960
C1961,Currency_1961
C1962,Currency_1962
C1963,Currency_1963
C1964,Currency_1964
C1965,Currency_1965
C1966,Currency_1966
C1967,Currency_1967
C1968,Currency_1968
C1969,Currency_1969
C1970,Currency_1970
C1971,Currency_1971
C1972,Currency_1972
C1973,Currency_1973
C1974,Currency_1974
C1975,Currency_1975
C1976,Currency_1976
C1977,Currency_1977
C1978,Currency_1978
C1979,Currency_1979
C1980,Currency_1980
C1981,Currency_1981
C1982,Currency_1982
C1983,Currency_1983
C1984,Currency_1984
C1985,Currency_1985
C1986,Currency_1986
C1987,Currency_1987
C1988,Currency_1988
C1989,Currency_1989
C1990,Currency_1990
C1991,Currency_1991
C1992,Currency_1992
C1993,Currency_1993
C1994,Currency_1994
C1995,Currency_1995
C1996,Currency_1996
C1997,Currency_1997
C1998,Currency_1998
C1999,Currency_1999
C2000,Currency_2000
C2001,Currency_2001
C2002,Currency_2002
C2003,Currency_2003
C2004,Currency_2004
C2005,Currency_2005
C2006,Currency_2006
C2007,Currency_2007
C2008,Currency_2008
C2009,Currency_2009
C2010,Currency_2010
C2011,Currency_2011
C2012,Currency_2012
C2013,Currency_2013
C2014,Currency_2014
C2015,Currency_2015
C2016,Currency_2016
C2017,Currency_2017
C2018,Currency_2018
C2019,Currency_2019
C2020,Currency_2020
C2021,Currency_2021
C2022,Currency_2022
C2023,Currency_2023
C2024,Currency_2024
C2025,Currency_2025
C2026,Currency_2026
C2027,Currency_2027
C2028,Currency_2028
C2029,Currency_2029
C2030,Currency_2030
C2031,Currency_2031
C2032,Currency_2032
C2033,Currency_2033
C2034,Currency_2034
C2035,Currency_2035
C2036,Currency_2036
C2037,Currency_2037
C2038,Currency_2038
C2039,Currency_2039
C2040,Currency_2040
C2041,Currency_2041
C2042,Currency_2042
C2043,Currency_2043
C2044,Currency_2044
C2045,Currency_2045
C2046,Currency_2046
C2047,Currency_2047
C2048,Currency_2048
C2049,Currency_2049
C2050,Currency_2050
C2051,Currency_2051
C2052,Currency_2052
C2053,Currency_2053
C2054,Currency_2054
C2055,Currency_2055
C2056,Currency_2056
C2057,Currency_2057
C2058,Currency_2058
C2059,Currency_2059
C2060,Currency_2060
C2061,Currency_2061
C2062,Currency_2062
C2063,Currency_2063
C2064,Currency_2064
C2065,Currency_2065
C2066,Currency_2066
C2067,Currency_2067
C2068,Currency_2068
C2069,Currency_2069
C2070,Currency_2070
C2071,Currency_2071
C2072,Currency_2072
C2073,Currency_2073
C2074,Currency_2074
C2075,Currency_2075
C2076,Currency_2076
C2077,Currency_2077
C2078,Currency_2078
C2079,Currency_2079
C2080,Currency_2080
C2081,Currency_2081
C2082,Currency_2082
C2083,Currency_2083
C2084,Currency_2084
C2085,Currency_2085
C2086,Currency_2086
C2087,Currency_2087
C2088,Currency_2088
C2089,Currency_2089
C2090,Currency_2090
C2091,Currency_2091
C2092,Currency_2092
C2093,Currency_2093
C2094,Currency_2094
C2095,Currency_2095
C2096,Currency_2096
C2097,Currency_2097
C2098,Currency_2098
C2099,Currency_2099
C2100,Currency_2100
C2101,Currency_2101
C2102,Currency_2102
C2103,Currency_2103
C2104,Currency_2104
C2105,Currency_2105
C2106,Currency_2106
C2107,Currency_2107
C2108,Currency_2108
C2109,Currency_2109
C2110,Currency_2110
C2111,Currency_2111
C2112,Currency_2112
C2113,Currency_2113
C2114,Currency_2114
C2115,Currency_2115
C2116,Currency_2116
C2117,Currency_2117
C2118,Currency_2118
C2119,Currency_2119
C2120,Currency_2120
C2121,Currency_2121
C2122,Currency_2122
C2123,Currency_2123
C2124,Currency_2124
C2125,Currency_2125
C2126,Currency_2126
C2127,Currency_2127
C2128,Currency_2128
C2129,Currency_2129
C2130,Currency_2130
C2131,Currency_2131
C2132,Currency_2132
C2133,Currency_2133
C2134,Currency_2134
C2135,Currency_2135
C2136,Currency_2136
C2137,Currency_2137
C2138,Currency_2138
C2139,Currency_2139
C2140,Currency_2140
C2141,Currency_2141
C2142,Currency_2142
C2143,Currency_2143
C2144,Currency_2144
C2145,Currency_2145
C2146,Currency_2146
C2147,Currency_2147
C2148,Currency_2148
C2149,Currency_2149
C2150,Currency_2150
C2151,Currency_2151
C2152,Currency_2152
C2153,Currency_2153
C2154,Currency_2154
C2155,Currency_2155
C2156,Currency_2156
C2157,Currency_2157
C2158,Currency_2158
C2159,Currency_2159
C2160,Currency_2160
C2161,Currency_2161
C2162,Currency_2162
C2163,Currency_2163
C2164,Currency_2164
C2165,Currency_2165
C2166,Currency_2166
C2167,Currency_2167
C2168,Currency_2168
C2169,Currency_2169
C2170,Currency_2170
C2171,Currency_2171
C2172,Currency_2172
C2173,Currency_2173
C2174,Currency_2174
C2175,Currency_2175
C2176,Currency_2176
C2177,Currency_2177
C2178,Currency_2178
C2179,Currency_2179
C2180,Currency_2180
C2181,Currency_2181
C2182,Currency_2182
C2183,Currency_2183
C2184,Currency_2184
C2185,Currency_2185
C2186,Currency_2186
C2187,Currency_2187
C2188,Currency_2188
C2189,Currency_2189
C2190,Currency_2190
C2191,Currency_2191
C2192,Currency_2192
C2193,Currency_2193
C2194,Currency_2194
C2195,Currency_2195
C2196,Currency_2196
C2197,Currency_2197
C2198,Currency_2198
C2199,Currency_2199
C2200,Currency_2200
C2201,Currency_2201
C2202,Currency_2202
C2203,Currency_2203
C2204,Currency_2204
C2205,Currency_2205
C2206,Currency_2206
C2207,Currency_2207
C2208,Currency_2208
C2209,Currency_2209
C2210,Currency_2210
C2211,Currency_2211
C2212,Currency_2212
C2213,Currency_2213
C2214,Currency_2214
C2215,Currency_2215
C2216,Currency_2216
C2217,Currency_2217
C2218,Currency_2218
C2219,Currency_2219
C2220,Currency_2220
C2221,Currency_2221
C2222,Currency_2222
C2223,Currency_2223
C2224,Currency_2224
C2225,Currency_2225
C2226,Currency_2226
C2227,Currency_2227
C2228,Currency_2228
C2229,Currency_2229
C2230,Currency_2230
C2231,Currency_2231
C2232,Currency_2232
C2233,Currency_2233
C2234,Currency_2234
C2235,Currency_2235
C2236,Currency_2236
C2237,Currency_2237
C2238,Currency_2238
C2239,Currency_2239
C2240,Currency_2240
C2241,Currency_2241
C2242,Currency_2242
C2243,Currency_2243
C2244,Currency_2244
C2245,Currency_2245
C2246,Currency_2246
C2247,Currency_2247
C2248,Currency_2248
C2249,Currency_2249
C2250,Currency_2250
C2251,Currency_2251
C2252,Currency_2252
C2253,Currency_2253
C2254,Currency_2254
C2255,Currency_2255
C2256,Currency_2256
C2257,Currency_2257
C2258,Currency_2258
C2259,Currency_2259
C2260,Currency_2260
C2261,Currency_2261
C2262,Currency_2262
C2263,Currency_2263
C2264,Currency_2264
C2265,Currency_2265
C2266,Currency_2266
C2267,Currency_2267
C2268,Currency_2268
C2269,Currency_2269
C2270,Currency_2270
C2271,Currency_2271
C2272,Currency_2272
C2273,Currency_2273
C2274,Currency_2274
C2275,Currency_2275
C2276,Currency_2276
C2277,Currency_2277
C2278,Currency_2278
C2279,Currency_2279
C2280,Currency_2280
C2281,Currency_2281
C2282,Currency_2282
C2283,Currency_2283
C2284,Currency_2284
C2285,Currency_2285
C2286,Currency_2286
C2287,Currency_2287
C2288,Currency_2288
C2289,Currency_2289
C2290,Currency_2290
C2291,Currency_2291
C2292,Currency_2292
C2293,Currency_2293
C2294,Currency_2294
C2295,Currency_2295
C2296,Currency_2296
C2297,Currency_2297
C2298,Currency_2298
C2299,Currency_2299
C2300,Currency_2300
C2301,Currency_2301
C2302,Currency_2302
C2303,Currency_2303
C2304,Currency_2304
C2305,Currency_2305
C2306,Currency_2306
C2307,Currency_2307
C2308,Currency_2308
C2309,Currency_2309
C2310,Currency_2310
C2311,Currency_2311
C2312,Currency_2312
C2313,Currency_2313
C2314,Currency_2314
C2315,Currency_2315
C2316,Currency_2316
C2317,Currency_2317
C2318,Currency_2318
C2319,Currency_2319
C2320,Currency_2320
C2321,Currency_2321
C2322,Currency_2322
C2323,Currency_2323
C2324,Currency_2324
C2325,Currency_2325
C2326,Currency_2326
C2327,Currency_2327
C2328,Currency_2328
C2329,Currency_2329
C2330,Currency_2330
C2331,Currency_2331
C2332,Currency_2332
C2333,Currency_2333
C2334,Currency_2334
C2335,Currency_2335
C2336,Currency_2336
C2337,Currency_2337
C2338,Currency_2338
C2339,Currency_2339
C2340,Currency_2340
C2341,Currency_2341
C2342,Currency_2342
C2343,Currency_2343
C2344,Currency_2344
C2345,Currency_2345
C2346,Currency_2346
C2347,Currency_2347
C2348,Currency_2348
C2349,Currency_2349
C2350,Currency_2350
C2351,Currency_2351
C2352,Currency_2352
C2353,Currency_2353
C2354,Currency_2354
C2355,Currency_2355
C2356,Currency_2356
C2357,Currency_2357
C2358,Currency_2358
C2359,Currency_2359
